dataset_row,source_row_key,tweet_id,dataset_id_raw,tweet_url,language_recorded,original_has_devanagari,text_original,text_translated,text_for_current_parser,audit_class,possible_spatial_meaning_change,possible_toponym_change,possible_spatial_relation_change,severe_inspected,requires_manual_inspection,review_level,review_note,discrepancy_tags,known_original_toponyms,latin_dictionary_mentions_original,latin_dictionary_mentions_parser,unmatched_original_toponyms,possible_mention_count_loss,relation_flags,existing_address,existing_locations,existing_lat,existing_lon,existing_confidence
3242,12154,1043092886248554498,1.04E+18,https://twitter.com/dtptraffic/status/1043092886248554498,en,False,Traffic Alert Traffic will remain heavy in the carriageway from Nangloi towards Peeragarhi till 8PM due to Tazia Procession. Kindly avoid the stretch.,Traffic will remain heavy in the carriageway from Nangloi towards Peeragarhi till 8PM due to Tazia Procession. Kindly avoid the stretch.,Traffic will remain heavy in the carriageway from Nangloi towards Peeragarhi till 8PM due to Tazia Procession. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Nangloi"", ""Peeragarhi""]","[""Nangloi"", ""Peeragarhi""]",,,,"Nangloi, West Delhi, Delhi, 110041, India","Nangloi,  Peeragarhi",28.6787059,77.0671807,7
3243,12155,1043090682204827648,1.04E+18,https://twitter.com/dtptraffic/status/1043090682204827648,en,False,Traffic Alert Hamdard T-Point towards Khanpur T-Point Road is closed due to Tazia Procession. Kindly avoid the stretch.,Hamdard T-Point towards Khanpur T-Point Road is closed due to Tazia Procession. Kindly avoid the stretch.,Hamdard T-Point towards Khanpur T-Point Road is closed due to Tazia Procession. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""T-Point"", ""Khanpur"", ""T-Point""]","[""T-Point"", ""Khanpur"", ""T-Point""]",,,,"Hamdard Nagar, South East Delhi, Delhi, India","Hamdard,  TPoint,  Khanpur,  Khanpur TPoint,  TPoint",28.51583225,77.25013961,7
3244,12157,1043052855077138432,1.04E+18,https://twitter.com/dtptraffic/status/1043052855077138432,en,False,Traffic Alert Traffic movement is now normal in Karol Bagh Area.,Traffic movement is now normal in Karol Bagh Area.,Traffic movement is now normal in Karol Bagh Area.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Karol Bagh""]","[""Karol Bagh""]",,,,"Karol Bagh, Delhi, Central Delhi, Delhi, 110005, India","Karol,  Karol Bagh,  Bagh,  Area",28.6529982,77.1890227,7
3245,12159,1042831745949859840,1.04E+18,https://twitter.com/dtptraffic/status/1042831745949859840,en,False,Traffic Alert Breakdown bus removed from Najafgarh towards Nangloi near Water tank.,Breakdown bus removed from Najafgarh towards Nangloi near Water tank.,Breakdown bus removed from Najafgarh towards Nangloi near Water tank.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Najafgarh"", ""Nangloi""]","[""Najafgarh"", ""Nangloi""]",,,,"Nangloi, West Delhi, Delhi, 110041, India","Najafgarh,  Nangloi,  Water",28.6787059,77.0671807,7
3246,12160,1042783751678222336,1.04E+18,https://twitter.com/dtptraffic/status/1042783751678222336,en,False,Traffic Alert Obstruction in traffic in the carriageway from Najafgarh towards Nangloi due to breakdown of a bus near Water tank. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Najafgarh towards Nangloi due to breakdown of a bus near Water tank. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Najafgarh towards Nangloi due to breakdown of a bus near Water tank. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Najafgarh"", ""Nangloi""]","[""Najafgarh"", ""Nangloi""]",,,,"Nangloi, West Delhi, Delhi, 110041, India","Najafgarh,  Nangloi,  Water",28.6787059,77.0671807,7
3247,12161,1042776176656351233,1.04E+18,https://twitter.com/dtptraffic/status/1042776176656351233,en,False,Traffic Alert Breakdown DTC Bus removed from Nehru Place towards Munirka.,Breakdown DTC Bus removed from Nehru Place towards Munirka.,Breakdown DTC Bus removed from Nehru Place towards Munirka.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Nehru Place"", ""Munirka""]","[""Nehru Place"", ""Munirka""]",,,,"DTC Colony, Delhi, Central Delhi, Delhi, India","DTC,  DTC Bus,  Bus,  Nehru,  Nehru Place,  Munirka",28.69021215,77.19308426,9
3248,12165,1042772038031683584,1.04E+18,https://twitter.com/dtptraffic/status/1042772038031683584,en,False,Traffic Alert Obstruction in traffic in the carriageway from Nehru Place towards Munirka due to breakdown of a DTC Bus near IIT Hauz Khas. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Nehru Place towards Munirka due to breakdown of a DTC Bus near IIT Hauz Khas. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Nehru Place towards Munirka due to breakdown of a DTC Bus near IIT Hauz Khas. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Nehru Place"", ""Munirka"", ""IIT Hauz Khas""]","[""Nehru Place"", ""Munirka"", ""IIT Hauz Khas""]",,,,"Jawaharlal Nehru Stadium, Bhishma Pitamah Marg, Lodhi Colony, South East Delhi, Delhi, 110003, India","Nehru,  Nehru Place,  Munirka,  DTC,  DTC Bus,  Bus,  IIT,  IIT Hauz,  IIT Hauz Khas,  Hauz,  Hauz Khas,  Khas",28.58337705,77.2335404,7
3249,12170,1042768386206392321,1.04E+18,https://twitter.com/dtptraffic/status/1042768386206392321,en,False,Traffic Alert Traffic is now normal from Dhaula Kuan towards Airport (Both Carriageway),Traffic is now normal from Dhaula Kuan towards Airport (Both Carriageway),Traffic is now normal from Dhaula Kuan towards Airport (Both Carriageway),BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Dhaula Kuan"", ""Airport""]","[""Dhaula Kuan"", ""Airport""]",,,,"Dhaula Kuan Enclave II, Delhi Cantonment, New Delhi, Delhi, India","Dhaula,  Dhaula Kuan,  Kuan,  Airport",28.60067635,77.16468537,7
3250,12171,1042763785763794944,1.04E+18,https://twitter.com/dtptraffic/status/1042763785763794944,en,False,Traffic Alert Obstruction in traffic in the carriageway from Kashmeri Gate towards Apasara Border due to ongoing work by PWD. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Kashmeri Gate towards Apasara Border due to ongoing work by PWD. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Kashmeri Gate towards Apasara Border due to ongoing work by PWD. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""PWD""]","[""PWD""]",,,,"PWD Staff Quaters, North Delhi, Delhi, India","Gate,  Border,  PWD",28.70121985,77.2102354,10
3251,12172,1042747091842265088,1.04E+18,https://twitter.com/dtptraffic/status/1042747091842265088,en,False,Traffic Alert Traffic is heavy from Dhaula Kuan towards Airport (Both Carriageway) due to Law & Order arrangement. Kindly avoid the stretch.,Traffic is heavy from Dhaula Kuan towards Airport (Both Carriageway) due to Law & Order arrangement. Kindly avoid the stretch.,Traffic is heavy from Dhaula Kuan towards Airport (Both Carriageway) due to Law & Order arrangement. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Dhaula Kuan"", ""Airport""]","[""Dhaula Kuan"", ""Airport""]",,,,"Dhaula Kuan Enclave II, Delhi Cantonment, New Delhi, Delhi, India","Dhaula,  Dhaula Kuan,  Kuan,  Airport,  Law,  Order",28.60067635,77.16468537,7
3252,12173,1042727820823277570,1.04E+18,https://twitter.com/dtptraffic/status/1042727820823277570,en,False,Traffic Alert Traffic will remain heavy in the carriageway from Ramlila Ground towards Karol Bagh due to procession. Kindly avoid the stretch.,Traffic will remain heavy in the carriageway from Ramlila Ground towards Karol Bagh due to procession. Kindly avoid the stretch.,Traffic will remain heavy in the carriageway from Ramlila Ground towards Karol Bagh due to procession. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Ramlila Ground"", ""Karol Bagh""]","[""Ramlila Ground"", ""Karol Bagh""]",,,,"Ramlila Ground, Balbir Nagar, Shahdara, Delhi, India","Ramlila,  Ramlila Ground,  Ground,  Karol,  Karol Bagh,  Bagh",28.6717052,77.29638529,10
3253,12176,1042698450989662208,1.04E+18,https://twitter.com/dtptraffic/status/1042698450989662208,en,False,Traffic Alert Obstruction in traffic in the carriageway from Chirag Delhi towards Khanpur due to breakdown of a bus no - DL1PC9719 near Chirag Delhi bus stop. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Chirag Delhi towards Khanpur due to breakdown of a bus no - DL1PC9719 near Chirag Delhi bus stop. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Chirag Delhi towards Khanpur due to breakdown of a bus no - DL1PC9719 near Chirag Delhi bus stop. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Chirag Delhi"", ""Khanpur"", ""Chirag Delhi"", ""bus stop""]","[""Chirag Delhi"", ""Khanpur"", ""Chirag Delhi"", ""bus stop""]",,,,"Chirag Delhi, Tigri, South Delhi, Delhi, India","Chirag,  Chirag Delhi,  Delhi,  Khanpur,  Chirag,  Chirag Delhi,  Delhi",28.5381411,77.2280694,8
3254,12178,1042674108071215104,1.04E+18,https://twitter.com/dtptraffic/status/1042674108071215104,en,False,Traffic Alert Traffic is normal now in traffic in the carriageway from Mool chand towards Dhaula Kuan.,Traffic is normal now in traffic in the carriageway from Mool chand towards Dhaula Kuan.,Traffic is normal now in traffic in the carriageway from Mool chand towards Dhaula Kuan.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Dhaula Kuan""]","[""Dhaula Kuan""]",,,,"Dhaula Kuan Enclave II, Delhi Cantonment, New Delhi, Delhi, India","Dhaula,  Dhaula Kuan,  Kuan",28.60067635,77.16468537,7
3255,12179,1042645805474164736,1.04E+18,https://twitter.com/dtptraffic/status/1042645805474164736,en,False,Traffic Alert Traffic movement is closed in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Motorist are advised to take alternate route. pic.twitter.com/1qpKEOgPmG,Traffic movement is closed in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Motorist are advised to take alternate route. pic.twitter.com/1qpKEOgPmG,Traffic movement is closed in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Motorist are advised to take alternate route. pic.twitter.com/1qpKEOgPmG,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Shastri Park"", ""Seelampur"", ""PWD""]","[""Shastri Park"", ""Seelampur"", ""PWD""]",,,,"Shastri Park, NH9, Seelampur, North East Delhi, Delhi, 420420, India","Shastri,  Shastri Park,  Park,  Seelampur,  PWD",28.6684668,77.2505408,7
3256,12181,1042623488207609856,1.04E+18,https://twitter.com/dtptraffic/status/1042623488207609856,en,False,Traffic Alert Obstruction in traffic in the carriageway from Mool chand towards Dhaula Kuan due to breakdown of bus no - DL1PD0049 on Andrews ganj flyover. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Mool chand towards Dhaula Kuan due to breakdown of bus no - DL1PD0049 on Andrews ganj flyover. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Mool chand towards Dhaula Kuan due to breakdown of bus no - DL1PD0049 on Andrews ganj flyover. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Dhaula Kuan"", ""Andrews ganj"", ""flyover""]","[""Dhaula Kuan"", ""Andrews ganj"", ""flyover""]",,,,"Dhaula Kuan Enclave II, Delhi Cantonment, New Delhi, Delhi, India","Dhaula,  Dhaula Kuan,  Kuan,  Andrews",28.60067635,77.16468537,7
3257,12183,1042595278023360512,1.04E+18,https://twitter.com/dtptraffic/status/1042595278023360512,en,False,Traffic Alert Traffic movement is closed in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Motorist are advised to take alternate route. pic.twitter.com/6cmPBcnEj2,Traffic movement is closed in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Motorist are advised to take alternate route. pic.twitter.com/6cmPBcnEj2,Traffic movement is closed in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Motorist are advised to take alternate route. pic.twitter.com/6cmPBcnEj2,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Shastri Park"", ""Seelampur"", ""PWD""]","[""Shastri Park"", ""Seelampur"", ""PWD""]",,,,"Shastri Park, NH9, Seelampur, North East Delhi, Delhi, 420420, India","Shastri,  Shastri Park,  Park,  Seelampur,  PWD",28.6684668,77.2505408,7
3258,12185,1042582995473846273,1.04E+18,https://twitter.com/dtptraffic/status/1042582995473846273,en,False,Traffic Alert Traffic will remain heavy in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Kindly avoid the stretch.,Traffic will remain heavy in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Kindly avoid the stretch.,Traffic will remain heavy in the carriageway from Shastri Park towards Seelampur due to ongoing PWD work. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Shastri Park"", ""Seelampur"", ""PWD""]","[""Shastri Park"", ""Seelampur"", ""PWD""]",,,,"Shastri Park, NH9, Seelampur, North East Delhi, Delhi, 420420, India","Shastri,  Shastri Park,  Park,  Seelampur,  PWD",28.6684668,77.2505408,7
3259,12187,1042415312207962117,1.04E+18,https://twitter.com/dtptraffic/status/1042415312207962117,en,False,Traffic Alert Traffic is heavy on Sardar Patel Marg. Kindly avoid the stretch.,Traffic is heavy on Sardar Patel Marg. Kindly avoid the stretch.,Traffic is heavy on Sardar Patel Marg. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Sardar Patel Marg""]","[""Sardar Patel Marg""]",,,,"Sardar Patel Marg, Raisina Hill, New Delhi, Delhi, 110 021, India","Sardar,  Sardar Patel,  Sardar Patel Marg,  Patel,  Patel Marg,  Marg",28.6075904,77.188931,8
3260,12194,1042398275523960834,1.04E+18,https://twitter.com/dtptraffic/status/1042398275523960834,en,False,Traffic Alert Construction work of subway connecting to Aerocity near Hanuman Mandir and mahipalpur bypass NH 8 is under progress . Due to pushing of boxes the NH- 8 carriageway from Gurugram to Dhaula Kuan,Construction work of subway connecting to Aerocity near Hanuman Mandir and mahipalpur bypass NH 8 is under progress . Due to pushing of boxes the NH- 8 carriageway from Gurugram to Dhaula Kuan,Construction work of subway connecting to Aerocity near Hanuman Mandir and mahipalpur bypass NH 8 is under progress . Due to pushing of boxes the NH- 8 carriageway from Gurugram to Dhaula Kuan,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Aerocity"", ""Hanuman Mandir"", ""mahipalpur bypass"", ""Gurugram"", ""Dhaula Kuan""]","[""Aerocity"", ""Hanuman Mandir"", ""mahipalpur bypass"", ""Gurugram"", ""Dhaula Kuan""]",,,,"Dhaula Kuan Enclave II, Delhi Cantonment, New Delhi, Delhi, India","Aerocity,  Hanuman,  Hanuman Mandir,  Mandir,  NH,  NH,  Gurugram,  Dhaula,  Dhaula Kuan,  Kuan",28.60067635,77.16468537,7
3261,12195,1042253505669607424,1.04E+18,https://twitter.com/dtptraffic/status/1042253505669607424,en,False,Traffic Alert Sansad Marg is closed for traffic movement due to demonstration.,Sansad Marg is closed for traffic movement due to demonstration.,Sansad Marg is closed for traffic movement due to demonstration.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Sansad Marg""]","[""Sansad Marg""]",,,,"Sansad Bhavan, Lok Sabha Marg, Raisina Hill, New Delhi, Delhi, 110004, India","Sansad,  Sansad Marg,  Marg",28.6171875,77.2078082,9
3262,12198,1042238462030688256,1.04E+18,https://twitter.com/dtptraffic/status/1042238462030688256,en,False,Traffic Alert Obstruction in traffic in the carriageway from Dhaula Kuan toward Gurgaon due to breakdown of truck near Shiv murti. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Dhaula Kuan toward Gurgaon due to breakdown of truck near Shiv murti. Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Dhaula Kuan toward Gurgaon due to breakdown of truck near Shiv murti. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Dhaula Kuan"", ""Gurgaon""]","[""Dhaula Kuan"", ""Gurgaon""]",,,,"Dhaula Kuan Enclave II, Delhi Cantonment, New Delhi, Delhi, India","Dhaula,  Dhaula Kuan,  Kuan,  Gurgaon,  Shiv",28.60067635,77.16468537,7
3263,12200,1042229619733266432,1.04E+18,https://twitter.com/dtptraffic/status/1042229619733266432,en,False,Traffic Alert Traffic is normal near Netaji Subhash Place.,Traffic is normal near Netaji Subhash Place.,Traffic is normal near Netaji Subhash Place.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],[],[],,,,"Netaji Nagar, New Delhi, Delhi, India","Netaji,  Netaji Subhash,  Netaji Subhash Place,  Subhash,  Subhash Place",28.5735343,77.1863593,7
3264,12203,1042111500536569856,1.04E+18,https://twitter.com/dtptraffic/status/1042111500536569856,en,False,Traffic Alert Obstruction in traffic in the carriageway from Britannia Chowk towards Azadpur due to ongoing PWD work near Netaji Subhash Place.Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Britannia Chowk towards Azadpur due to ongoing PWD work near Netaji Subhash Place.Kindly avoid the stretch.,Obstruction in traffic in the carriageway from Britannia Chowk towards Azadpur due to ongoing PWD work near Netaji Subhash Place.Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Britannia Chowk"", ""Azadpur"", ""PWD""]","[""Britannia Chowk"", ""Azadpur"", ""PWD""]",,,,"Chandni Chowk, Dharampura, Chandni Chowk, Old Delhi, Delhi, Central Delhi, Delhi, 110006, India","Britannia,  Britannia Chowk,  Chowk,  Azadpur,  PWD,  Netaji,  Netaji Subhash,  Subhash",28.6562654,77.2299093,7
3265,12208,1041894224252219393,1.04E+18,https://twitter.com/dtptraffic/status/1041894224252219393,en,False,Traffic Alert Obstruction in traffic from Maujpur towards Gokulpuri due to demonstration near Maujpur Chowk. Kindly avoid the stretch.,Obstruction in traffic from Maujpur towards Gokulpuri due to demonstration near Maujpur Chowk. Kindly avoid the stretch.,Obstruction in traffic from Maujpur towards Gokulpuri due to demonstration near Maujpur Chowk. Kindly avoid the stretch.,BENIGN_TEXTUAL_DIFFERENCE,False,False,False,False,False,automated_screen,,,[],"[""Gokulpuri""]","[""Gokulpuri""]",,,,"Chandni Chowk, Dharampura, Chandni Chowk, Old Delhi, Delhi, Central Delhi, Delhi, 110006, India","Maujpur,  Gokulpuri,  Maujpur,  Chowk",28.6562654,77.2299093,7
